price_level,n_seats,mkting_source,season,location,setconcerts,multi_tickets,concert_name,settickets,who,what,ID
4.0,4,unknown,2010,san francisco,7.0,0,999,999.0,unknown,999,001i000000NuR4F
4.0,2,unknown,2012,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000NuRMh
4.0,1,unknown,2012,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuNnv
4.0,2,postcard or brochure,2013,berkeley sunday,5.0,0,999,999.0,unknown,999,001i000000NuRFp
1.0,1,unknown,2012,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuRGI
1.0,2,unknown,2012,peninsula,1.0,0,999,999.0,unknown,999,001i000000NuR3H
2.0,2,unknown,2011,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuQ1w
1.0,1,unknown,2012,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuRBw
999.0,1,unknown,2012,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000NuRUg
999.0,4,unknown,2012,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuNjO
4.0,1,unknown,2011,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuRJq
4.0,2,unknown,2012,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuRWv
999.0,2,unknown,2012,peninsula,3.0,0,999,999.0,unknown,999,001i000000NuRUQ
4.0,1,unknown,2012,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000NuR6w
1.0,2,unknown,2010,san francisco,8.0,0,999,999.0,unknown,999,001i000000NuR3M
4.0,2,unknown,2012,peninsula,3.0,0,999,999.0,unknown,999,001i000000NuRBa
4.0,2,unknown,2011,peninsula,4.0,0,999,999.0,unknown,999,001i000000NuRKH
4.0,1,kdfc radio,2013,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000NuRwl
2.0,1,unknown,2010,san francisco,8.0,0,999,999.0,unknown,999,001i000000NuNht
999.0,1,unknown,2012,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRTY
4.0,1,unknown,2012,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuRFJ
2.0,2,unknown,2011,peninsula,7.0,0,999,999.0,unknown,999,001i000000NuRLg
4.0,1,unknown,2010,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000NuOmo
1.0,2,unknown,2013,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuOP0
1.0,1,unknown,2011,peninsula,7.0,0,999,999.0,unknown,999,001i000000LhyTn
3.0,1,unknown,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000q7wAj
2.0,2,san francisco chronicle,2013,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000oks2i
999.0,1,unknown,2012,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuRUl
3.0,1,unknown,2011,berkeley sunday,2.0,0,999,999.0,unknown,999,001i000000NuRVW
4.0,2,unknown,2011,peninsula,6.0,0,999,999.0,unknown,999,001i000000NuRVP
1.0,2,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuRQ4
999.0,3,unknown,2012,berkeley sunday,2.0,0,999,999.0,unknown,999,001i000000NuP52
999.0,1,unknown,2012,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000Lhydx
1.0,2,other,2013,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000oks2V
2.0,2,philharmonia website,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000oks1F
3.0,1,philharmonia website,2013,berkeley sunday,5.0,0,999,999.0,unknown,999,001i000000NuOlS
0.0,2,unknown,2011,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuRVD
2.0,2,unknown,2012,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRCf
999.0,1,unknown,2012,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuRTT
2.0,2,unknown,2012,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuN5h
1.0,2,unknown,2011,berkeley sunday,5.0,0,999,999.0,unknown,999,001i000000NuOWt
4.0,1,unknown,2012,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRMM
999.0,3,unknown,2011,family concert,3.0,0,999,999.0,unknown,999,001i000000NuSAL
4.0,2,unknown,2011,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuQ7k
4.0,4,unknown,2010,berkeley saturday,5.0,1,999,999.0,unknown,999,001i000000NuQsx
4.0,2,unknown,2012,berkeley sunday,3.0,0,999,999.0,unknown,999,001i000000LhyVr
3.0,1,unknown,2011,berkeley sunday,7.0,0,999,999.0,unknown,999,001i000000NuNh1
3.0,2,unknown,2011,san francisco,7.0,0,999,999.0,unknown,999,001i000000NuQZe
999.0,2,unknown,2012,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuQZq
2.0,1,unknown,2011,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000NuRVz
3.0,2,philharmonia website,2013,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000oks3Q
1.0,1,word of mouth,2013,san francisco,3.0,0,999,999.0,unknown,999,001i000000oks1H
999.0,1,unknown,2012,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuRTL
1.0,1,unknown,2013,peninsula,1.0,0,999,999.0,unknown,999,001i000000oks1g
3.0,1,unknown,2011,peninsula,6.0,0,999,999.0,unknown,999,001i000000NuRLG
1.0,2,unknown,2011,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuRJY
4.0,2,kdfc radio,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000oks43
4.0,2,unknown,2012,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuNDn
3.0,1,unknown,2011,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuRVI
4.0,1,unknown,2010,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000NuQrm
4.0,2,unknown,2010,peninsula,6.0,0,999,999.0,unknown,999,001i000000NuRNt
4.0,1,unknown,2011,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRVB
2.0,2,unknown,2011,berkeley sunday,5.0,0,999,999.0,unknown,999,001i000000NuPOC
4.0,2,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuRCZ
3.0,1,unknown,2011,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuPI3
3.0,1,postcard or brochure,2013,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuNUu
4.0,1,philharmonia website,2013,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000NuQna
4.0,3,browsing city box office website,2013,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuOvI
1.0,3,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuO7q
999.0,2,unknown,2012,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000NuRTo
2.0,2,philharmonia website,2013,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000NuQrt
4.0,2,unknown,2012,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000LhybU
2.0,2,unknown,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuOFJ
2.0,2,unknown,2011,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRI6
4.0,2,unknown,2011,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuRIZ
3.0,2,unknown,2011,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuRK5
2.0,2,unknown,2013,peninsula,2.0,0,999,999.0,unknown,999,001i000000Zuufu
0.0,4,unknown,2011,peninsula,3.0,0,999,999.0,unknown,999,001i000000Lhydf
3.0,5,unknown,2011,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuRNR
1.0,1,unknown,2010,berkeley saturday,8.0,0,999,999.0,unknown,999,001i000000NuQ2M
4.0,2,unknown,2011,berkeley sunday,2.0,0,999,999.0,unknown,999,001i000000Lhya0
3.0,2,unknown,2012,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000NuOHB
4.0,2,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuREe
999.0,2,unknown,2011,berkeley saturday,7.0,0,999,999.0,unknown,999,001i000000NuRWT
1.0,2,unknown,2013,peninsula,2.0,0,999,999.0,unknown,999,001i000000oks1O
3.0,1,word of mouth,2013,san francisco,6.0,0,999,999.0,unknown,999,001i000000oks4F
4.0,2,unknown,2012,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000NuQnl
4.0,2,other,2013,peninsula,2.0,0,999,999.0,unknown,999,001i000000oks1i
4.0,1,unknown,2010,san francisco,7.0,0,999,999.0,unknown,999,001i000000NuR4c
1.0,2,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuPU2
4.0,1,unknown,2011,unknown,3.0,0,999,999.0,unknown,999,001i000000NuRVb
2.0,2,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuRCx
3.0,1,unknown,2011,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuO4T
4.0,1,unknown,2011,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuRME
4.0,1,unknown,2012,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuQ2I
4.0,1,unknown,2012,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuR5Y
2.0,3,unknown,2012,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuRRq
2.0,1,unknown,2012,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuP5W
3.0,2,philharmonia website,2013,san francisco,6.0,0,999,999.0,unknown,999,001i000000P3pZy
4.0,1,word of mouth,2013,berkeley sunday,3.0,0,999,999.0,unknown,999,001i000000oks3T
3.0,2,philharmonia website,2013,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000oks2F
3.0,1,unknown,2013,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000Lhyay
999.0,2,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuRUR
4.0,1,unknown,2012,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000NuRMw
4.0,2,unknown,2011,berkeley saturday,7.0,0,999,999.0,unknown,999,001i000000NuRQN
1.0,1,unknown,2011,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuO3M
1.0,2,unknown,2011,peninsula,4.0,0,999,999.0,unknown,999,001i000000NuRVA
3.0,2,unknown,2010,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuO4q
3.0,2,unknown,2012,peninsula,6.0,0,999,999.0,unknown,999,001i000000NuQMJ
999.0,1,unknown,2011,family concert,3.0,0,999,999.0,unknown,999,001i000000NuQrY
2.0,1,unknown,2012,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuRVI
2.0,2,unknown,2012,berkeley sunday,3.0,0,999,999.0,unknown,999,001i000000NuPue
3.0,2,unknown,2011,berkeley saturday,7.0,0,999,999.0,unknown,999,001i000000NuRPu
3.0,1,unknown,2011,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRVT
2.0,4,unknown,2012,berkeley sunday,3.0,0,999,999.0,unknown,999,001i000000NuQY0
4.0,2,unknown,2011,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuREm
3.0,2,unknown,2011,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuO43
3.0,2,unknown,2012,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuRFF
2.0,1,unknown,2010,berkeley saturday,8.0,0,999,999.0,unknown,999,001i000000NuQgk
2.0,1,unknown,2012,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuRDt
3.0,2,unknown,2012,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuRGq
1.0,2,unknown,2011,unknown,5.0,0,999,999.0,unknown,999,001i000000NuQfM
3.0,2,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuOuL
3.0,3,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuR8w
3.0,2,unknown,2012,berkeley sunday,3.0,0,999,999.0,unknown,999,001i000000NuQjY
4.0,2,unknown,2011,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRIv
3.0,1,unknown,2012,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuO5R
4.0,2,unknown,2011,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuRLt
3.0,1,unknown,2012,berkeley sunday,2.0,0,999,999.0,unknown,999,001i000000NuRR3
4.0,2,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuRMh
4.0,2,unknown,2012,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRRt
3.0,1,unknown,2012,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuQ5T
4.0,2,unknown,2012,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuRN9
4.0,1,unknown,2011,family concert,3.0,0,999,999.0,unknown,999,001i000000NuRQR
2.0,1,unknown,2011,berkeley sunday,3.0,0,999,999.0,unknown,999,001i000000NuQin
3.0,1,unknown,2012,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuOWl
4.0,1,philharmonia website,2013,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuP3o
4.0,2,philharmonia website,2013,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000LhyTK
4.0,1,unknown,2011,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRVp
2.0,4,unknown,2012,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuRRH
4.0,1,unknown,2011,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuQnX
4.0,2,unknown,2012,berkeley sunday,3.0,0,999,999.0,unknown,999,001i000000NuR8c
2.0,2,unknown,2012,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuRNP
4.0,2,other,2013,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuRQD
1.0,2,unknown,2011,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuRU5
3.0,2,postcard or brochure,2013,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuS5b
2.0,1,kdfc radio,2013,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000oks2b
3.0,2,postcard or brochure,2013,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000NuRL3
3.0,1,unknown,2011,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuP5Q
4.0,2,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuRP6
3.0,2,unknown,2012,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000NuRWh
4.0,2,unknown,2013,berkeley sunday,3.0,0,999,999.0,unknown,999,001i000000NuQK1
1.0,1,unknown,2010,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuOSQ
999.0,2,unknown,2012,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuRUe
4.0,2,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuRP5
4.0,1,unknown,2012,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000NuRGA
2.0,1,other,2013,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuNYq
4.0,2,other,2013,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000oks31
1.0,1,word of mouth,2013,berkeley sunday,5.0,0,999,999.0,unknown,999,001i000000oks29
3.0,2,word of mouth,2013,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000oks3A
3.0,2,unknown,2012,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuRFP
3.0,2,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuRMV
4.0,2,unknown,2012,family concert,5.0,0,999,999.0,unknown,999,001i000000NuRG1
3.0,4,other,2013,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000NuNdX
3.0,1,new york times,2013,peninsula,2.0,0,999,999.0,unknown,999,001i000000oks4b
1.0,2,unknown,2012,peninsula,1.0,0,999,999.0,unknown,999,001i000000LhyY2
3.0,1,philharmonia website,2013,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuQpb
2.0,2,unknown,2012,berkeley sunday,3.0,0,999,999.0,unknown,999,001i000000NuRP8
3.0,2,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuRPe
2.0,1,unknown,2011,berkeley sunday,3.0,0,999,999.0,unknown,999,001i000000LhyZc
3.0,2,unknown,2010,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuR3b
2.0,2,unknown,2012,berkeley sunday,3.0,0,999,999.0,unknown,999,001i000000NuQor
4.0,1,unknown,2012,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuRGj
3.0,2,unknown,2011,berkeley sunday,5.0,0,999,999.0,unknown,999,001i000000NuO7N
2.0,1,kdfc radio,2013,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuPPL
4.0,2,unknown,2011,berkeley sunday,2.0,0,999,999.0,unknown,999,001i000000NuRG0
4.0,2,unknown,2012,berkeley sunday,2.0,0,999,999.0,unknown,999,001i000000NuQgt
4.0,1,unknown,2010,san francisco,7.0,0,999,999.0,unknown,999,001i000000NuO5R
1.0,5,unknown,2012,peninsula,3.0,0,999,999.0,unknown,999,001i000000NuREQ
4.0,2,unknown,2012,berkeley sunday,5.0,0,999,999.0,unknown,999,001i000000NuRFu
3.0,2,philharmonia website,2013,berkeley sunday,3.0,0,999,999.0,unknown,999,001i000000NuORy
2.0,2,unknown,2011,san francisco,7.0,0,999,999.0,unknown,999,001i000000NuRPL
999.0,2,unknown,2011,san francisco,7.0,0,999,999.0,unknown,999,001i000000NuRUI
4.0,1,unknown,2012,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuQhe
1.0,1,unknown,2013,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuQvh
1.0,2,unknown,2011,peninsula,7.0,0,999,999.0,unknown,999,001i000000NuRAN
4.0,2,unknown,2012,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuRDr
2.0,2,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuRF0
4.0,1,unknown,2011,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuRDR
1.0,1,unknown,2011,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRIl
3.0,1,unknown,2012,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRRP
3.0,2,unknown,2010,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000NuRTo
4.0,1,unknown,2011,family concert,3.0,0,999,999.0,unknown,999,001i000000NuRJP
999.0,3,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuOB4
3.0,1,unknown,2011,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuROF
2.0,1,unknown,2012,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuQpb
4.0,2,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuRER
2.0,1,unknown,2011,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuQQy
3.0,4,unknown,2011,unknown,3.0,0,999,999.0,unknown,999,001i000000NuRJ8
3.0,2,unknown,2012,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000NuRWF
4.0,2,unknown,2010,berkeley saturday,8.0,0,999,999.0,unknown,999,001i000000NuR5K
1.0,2,unknown,2011,peninsula,4.0,0,999,999.0,unknown,999,001i000000NuRVq
3.0,1,facebook or twitter,2013,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000NuQ5T
2.0,2,word of mouth,2013,peninsula,2.0,0,999,999.0,unknown,999,001i000000oks1c
1.0,1,unknown,2011,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuRVu
3.0,2,unknown,2013,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuQm9
3.0,2,unknown,2011,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuRSS
1.0,1,unknown,2011,peninsula,6.0,0,999,999.0,unknown,999,001i000000NuRLP
4.0,12,unknown,2012,family concert,5.0,1,999,999.0,unknown,999,001i000000LhyPd
3.0,2,city box office special offer email,2013,san francisco,4.0,0,999,999.0,unknown,999,001i000000oks48
3.0,1,unknown,2012,berkeley sunday,5.0,0,999,999.0,unknown,999,001i000000NuRGD
999.0,1,unknown,2012,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuRUI
4.0,1,unknown,2011,peninsula,3.0,0,999,999.0,unknown,999,001i000000NuQky
1.0,1,unknown,2011,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuQpb
4.0,2,unknown,2011,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuQSj
1.0,2,unknown,2010,berkeley sunday,5.0,0,999,999.0,unknown,999,001i000000NuOya
3.0,1,unknown,2011,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000NuQpH
3.0,1,unknown,2012,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuQU1
4.0,4,unknown,2011,berkeley sunday,7.0,0,999,999.0,unknown,999,001i000000NuROl
4.0,2,unknown,2011,berkeley sunday,7.0,0,999,999.0,unknown,999,001i000000NuOmP
4.0,1,unknown,2011,berkeley saturday,7.0,0,999,999.0,unknown,999,001i000000NuRRc
0.0,2,unknown,2011,peninsula,4.0,0,999,999.0,unknown,999,001i000000NuRIT
4.0,2,unknown,2012,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuNUg
2.0,2,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuRX3
2.0,1,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuRRy
3.0,1,unknown,2012,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuQvC
1.0,2,unknown,2011,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000NuQUD
4.0,1,unknown,2010,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuR0M
2.0,2,unknown,2012,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuR3w
2.0,2,philharmonia website,2013,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000oks2o
1.0,2,word of mouth,2013,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000NuR1F
999.0,2,unknown,2012,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuRTO
4.0,2,unknown,2012,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuPre
3.0,2,unknown,2011,unknown,3.0,0,999,999.0,unknown,999,001i000000NuRM3
4.0,2,unknown,2012,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuOdN
4.0,2,unknown,2011,berkeley sunday,7.0,0,999,999.0,unknown,999,001i000000NuO6r
4.0,1,unknown,2011,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuQuP
4.0,2,unknown,2012,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRWi
4.0,2,unknown,2012,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuRD6
1.0,1,unknown,2011,berkeley saturday,7.0,0,999,999.0,unknown,999,001i000000LhyZM
4.0,1,unknown,2011,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuQnX
4.0,2,unknown,2011,san francisco,7.0,0,999,999.0,unknown,999,001i000000Lhybp
2.0,2,unknown,2012,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuRF4
4.0,2,unknown,2012,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000NuQqL
2.0,1,other print,2013,peninsula,1.0,0,999,999.0,unknown,999,001i000000NuO7U
1.0,1,unknown,2011,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuNrp
3.0,2,unknown,2012,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuQYI
2.0,2,word of mouth,2013,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000oks2a
4.0,1,news story or review,2013,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000oks3r
2.0,2,postcard or brochure,2013,berkeley sunday,2.0,0,999,999.0,unknown,999,001i000000oks23
3.0,2,unknown,2013,san francisco,2.0,0,999,999.0,unknown,999,001i000000oks2F
4.0,2,postcard or brochure,2013,berkeley saturday,3.0,1,999,999.0,unknown,999,001i000000NuQWV
4.0,2,kdfc radio,2013,berkeley sunday,6.0,1,999,999.0,unknown,999,001i000000NuRR5
4.0,2,other,2013,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000oks4g
4.0,2,unknown,2011,unknown,5.0,0,999,999.0,unknown,999,001i000000LhyXs
4.0,2,unknown,2011,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuRDZ
3.0,1,word of mouth,2013,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000oks3W
4.0,2,unknown,2011,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000NuRKQ
3.0,3,unknown,2011,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuROk
2.0,1,philharmonia website,2013,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000NuRQw
3.0,2,unknown,2012,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000NuROO
4.0,2,unknown,2011,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuQVg
3.0,2,philharmonia website,2013,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000NuP15
999.0,1,unknown,2012,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000NuQvC
2.0,1,unknown,2012,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRCM
4.0,3,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuRCv
2.0,1,unknown,2012,berkeley sunday,3.0,0,999,999.0,unknown,999,001i000000NuPq2
4.0,1,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuRWG
3.0,2,postcard or brochure,2013,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuOPj
4.0,2,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuQcu
1.0,1,unknown,2011,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuNv5
2.0,2,unknown,2013,san francisco,2.0,0,999,999.0,unknown,999,001i000000q7wAk
4.0,1,unknown,2012,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuRQ7
